pick_index,target,local_index,q1,q2,q3,q4,q5,q6
0,carton_front_l2_c0,14,-0.3714087094663158,-2.437006717801213,0.445376309760607,-0.5664720213214072,-0.15591887626774464,-0.19135397736923793
0,carton_front_l2_c0,15,-0.3817521887139098,-2.422642911929871,0.41324604617207894,-0.583670022844365,-0.17570593885829783,-0.23084354718132633
0,carton_front_l2_c0,16,-0.39209566796150375,-2.408279106058529,0.38111578258355083,-0.6008680243673226,-0.195493001448851,-0.2703331169934147
0,carton_front_l2_c0,17,-0.4024391472090978,-2.393915300187187,0.3489855189950227,-0.6180660258902803,-0.2152800640394042,-0.30982268680550323
0,carton_front_l2_c0,18,-0.4127826264566917,-2.379551494315845,0.31685525540649473,-0.635264027413238,-0.23506712662995738,-0.3493122566175915
0,carton_front_l2_c0,19,-0.42312610570428577,-2.365187688444503,0.28472499181796673,-0.6524620289361955,-0.25485418922051056,-0.3888018264296799
0,carton_front_l2_c0,20,-0.4334695849518797,-2.350823882573161,0.2525947282294386,-0.6696600304591531,-0.27464125181106375,-0.4282913962417683
0,carton_front_l2_c0,21,-0.44381306419947375,-2.336460076701819,0.22046446464091052,-0.6868580319821109,-0.294428314401617,-0.46778096605385683
0,carton_front_l2_c0,22,-0.4541565434470677,-2.3220962708304773,0.1883342010523824,-0.7040560335050685,-0.3142153769921701,-0.5072705358659453
0,carton_front_l2_c0,23,-0.46450002269466173,-2.3077324649591353,0.15620393746385441,-0.7212540350280261,-0.3340024395827233,-0.5467601056780336
0,carton_front_l2_c0,24,-0.47484350194225566,-2.2933686590877933,0.1240736738753263,-0.7384520365509839,-0.3537895021732765,-0.5862496754901221
0,carton_front_l2_c0,25,-0.4851869811898497,-2.2790048532164513,0.0919434102867982,-0.7556500380739415,-0.3735765647638297,-0.6257392453022106
0,carton_front_l2_c0,26,-0.49553046043744364,-2.2646410473451093,0.05981314669827009,-0.7728480395968992,-0.3933636273543829,-0.6652288151142991
0,carton_front_l2_c0,27,-0.5058739396850377,-2.2502772414737673,0.027682883109742096,-0.7900460411198569,-0.4131506899449361,-0.7047183849263874
